Time (sec),RPM,RPM Rate (RPM/sec),Air Temp (F),Coolant Temp (F),TPS (%),TPS Rate (%/sec),MAP (psi),Battery Volt (V),Fuel Open Time (ms),Fuel Duty Cycle (%),Fuel Angle (deg),Accel Compensation - Fuel (%),Starting Compensation - Fuel (%),Air Temp Compensation - Fuel (%),Coolant Temp Compensation - Fuel (%),U1: ÿÿÿÿÿÿÿÿ Compensation - Fuel (%),Ignition Angle (DBTDC),Coolant Temp Compensation - Ignition (deg),   Oil P,  Fuel P,  Comp P,Oil T (F),Res T (F),   EMPTY,  Comp S,Measured AFR #1,Target AFR,Lambda/AFR STF #1 (%),PWM Duty Cycle % #1,PWM Duty Cycle % #2,PWM Duty Cycle % #3,PWM Duty Cycle % #4,Accel Base Comp (%),
56.727,2805,10000,95.2,158.2,5.0,11,11.19,13.30,1.65,7.7,21.0,100.0,100.0,100.0,100.0,100.0,21.3,0.0,0.86,42.05,14.62,143.8,161.8,0.00,49336.0,11.75,14.35,100.0,25.0,0.0,47.5,28.0,100.0,
56.738,2740,-2969,95.2,158.2,4.8,-16,11.16,13.80,1.65,7.5,21.7,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.83,42.15,14.59,143.8,161.8,0.00,50160.0,11.80,14.55,100.0,25.0,0.0,47.5,27.0,100.0,
56.747,2740,-2969,95.2,160.0,4.8,-3,11.27,14.80,1.65,7.5,21.7,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.79,41.70,14.59,143.8,161.8,0.00,51368.0,11.79,14.55,100.0,28.0,0.0,49.5,27.0,100.0,
56.797,2814,-3424,95.2,158.2,4.9,-3,11.41,14.00,1.63,7.6,24.0,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.87,44.09,14.68,143.8,161.8,0.00,51544.0,11.70,14.55,100.0,25.0,0.0,47.5,28.0,100.0,
56.807,2919,5108,95.2,160.0,4.7,-19,11.02,13.50,1.52,7.4,25.3,100.0,100.0,100.0,100.0,100.0,21.5,0.0,0.68,42.38,14.60,143.8,161.8,0.00,50840.0,11.69,14.46,100.0,28.0,0.0,49.5,29.0,100.0,
56.817,2919,5108,95.2,158.2,4.9,17,10.86,13.40,1.52,7.4,25.3,100.0,100.0,100.0,100.0,100.0,21.5,0.0,0.74,41.70,14.61,143.8,161.8,0.00,50328.0,11.63,14.46,100.0,25.0,0.0,47.5,29.0,100.0,
56.827,2846,-3462,95.2,158.2,5.0,8,10.98,15.00,1.66,7.9,25.8,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.83,42.40,14.63,143.8,161.8,0.00,51720.0,11.60,14.55,100.0,25.0,0.0,47.5,28.0,100.0,
56.837,2846,-3462,95.2,160.0,4.7,-25,11.21,14.30,1.66,7.9,25.8,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.73,43.42,14.63,143.8,161.8,0.00,51896.0,11.58,14.55,100.0,28.0,0.0,49.5,28.0,100.0,
56.847,2940,4606,95.2,158.2,4.8,9,11.01,13.60,1.48,7.3,26.8,100.0,100.0,100.0,100.0,100.0,21.4,0.0,0.63,42.75,14.63,143.8,161.8,0.00,51368.0,11.50,14.55,100.0,25.0,0.0,47.5,29.0,100.0,
56.857,2940,4606,95.2,158.2,5.0,16,10.79,13.30,1.48,7.3,26.8,100.0,100.0,100.0,100.0,100.0,21.4,0.0,0.74,41.92,14.65,143.8,161.8,0.00,50672.0,11.39,14.55,100.0,25.0,0.0,47.5,29.0,100.0,
56.867,2868,-3442,95.2,158.2,4.9,-11,10.82,14.30,1.69,8.1,27.2,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.70,42.09,14.62,143.8,161.8,0.00,52080.0,11.41,14.55,100.0,25.0,0.0,47.5,28.5,100.0,
56.877,2868,-3442,95.2,160.0,4.7,-14,11.03,14.60,1.69,8.1,27.2,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.66,43.17,14.65,143.8,161.8,0.00,52440.0,11.32,14.55,100.0,28.0,0.0,49.5,28.5,100.0,
56.887,2971,5101,95.2,158.2,5.0,25,10.99,13.90,1.40,6.9,28.2,100.0,100.0,100.0,100.0,100.0,21.2,0.0,0.73,43.05,14.70,143.8,161.8,0.00,51720.0,11.22,14.55,100.0,25.0,0.0,47.5,29.5,100.0,
56.897,2971,5101,95.2,158.2,4.9,-8,10.68,13.40,1.40,6.9,28.2,100.0,100.0,100.0,100.0,100.0,21.2,0.0,0.73,41.32,14.63,143.8,161.8,0.00,51192.0,11.16,14.55,100.0,25.0,0.0,47.5,29.5,100.0,
56.907,2917,-2625,95.2,160.0,4.7,-17,10.68,14.00,1.68,8.2,28.5,100.0,100.0,100.0,100.0,100.0,20.6,0.0,0.63,41.63,14.60,143.8,161.8,0.00,52080.0,11.17,14.55,100.0,28.0,0.0,49.5,29.0,100.0,
56.917,2917,-2625,95.2,158.2,4.9,19,10.96,13.90,1.68,8.2,28.5,100.0,100.0,100.0,100.0,100.0,20.6,0.0,0.76,42.25,14.68,143.8,161.8,0.00,52440.0,11.04,14.55,100.0,25.0,0.0,47.5,29.0,100.0,
56.927,3040,6232,95.2,158.2,5.0,6,10.91,13.50,1.58,8.0,29.6,100.0,100.0,100.0,100.0,100.0,21.3,0.0,0.82,42.80,14.68,143.8,161.8,0.00,51720.0,10.98,14.55,100.0,25.0,0.0,47.5,30.0,100.0,
56.940,3040,6232,95.2,160.0,4.7,-25,10.55,13.30,1.58,8.0,29.6,100.0,100.0,100.0,100.0,100.0,21.3,0.0,0.70,41.07,14.60,143.8,161.8,0.00,51192.0,10.95,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
56.947,2966,-3659,95.2,158.2,4.9,14,10.61,13.30,1.72,8.5,29.9,100.0,100.0,100.0,100.0,100.0,20.6,0.0,0.73,41.67,14.62,143.8,161.8,0.00,52816.0,10.91,14.55,100.0,25.0,0.0,47.5,29.5,100.0,
56.957,2966,-3659,95.2,158.2,5.0,11,10.85,13.20,1.72,8.5,29.9,100.0,100.0,100.0,100.0,100.0,20.6,0.0,0.89,42.25,14.76,143.8,161.8,0.00,53184.0,10.82,14.55,100.0,25.0,0.0,47.5,29.5,100.0,
56.967,3047,4114,95.2,160.0,4.7,-25,10.75,13.30,1.72,8.7,30.8,100.0,100.0,100.0,100.0,100.0,21.2,0.0,0.73,42.59,14.66,143.8,161.8,0.00,52440.0,10.80,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
56.977,3047,4114,95.2,160.0,4.8,6,10.44,13.30,1.72,8.7,30.8,100.0,100.0,100.0,100.0,100.0,21.2,0.0,0.70,41.30,14.62,143.8,161.8,0.00,51896.0,10.72,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
56.987,2941,-5197,95.2,158.2,5.0,19,10.55,13.50,1.73,8.5,30.7,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.78,41.84,14.70,143.8,161.8,0.00,52624.0,10.67,14.55,100.0,25.0,0.0,47.5,29.0,100.0,
56.997,2941,-5197,95.2,158.2,4.8,-16,10.74,13.40,1.73,8.5,30.7,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.75,42.02,14.72,143.8,161.8,0.00,53376.0,10.66,14.55,100.0,25.0,0.0,47.5,29.0,100.0,
57.007,2951,491,95.2,160.0,4.7,-9,10.76,13.30,1.68,8.3,30.7,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.60,42.52,14.63,143.8,161.8,0.00,52440.0,10.63,14.55,100.0,28.0,0.0,49.5,29.5,100.0,
57.017,2951,491,95.2,158.2,5.0,25,10.47,13.30,1.68,8.3,30.7,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.72,42.50,14.70,143.8,161.8,0.00,52080.0,10.53,14.55,100.0,25.0,0.0,47.5,29.5,100.0,
57.027,2809,-6649,95.2,158.2,4.9,-8,10.54,13.90,1.72,8.1,29.7,100.0,100.0,100.0,100.0,100.0,20.2,0.0,0.72,41.42,14.68,143.8,161.8,0.00,51720.0,10.54,14.55,100.0,25.0,0.0,47.5,28.0,100.0,
57.037,2809,-6649,95.2,160.0,4.7,-17,10.65,13.90,1.72,8.1,29.7,100.0,100.0,100.0,100.0,100.0,20.2,0.0,0.63,42.52,14.64,143.8,161.8,0.00,53000.0,10.51,14.55,100.0,28.0,0.0,49.5,28.0,100.0,
57.048,2735,-3373,95.2,158.2,4.9,17,11.00,13.50,1.58,7.2,28.4,100.0,100.0,100.0,100.0,100.0,20.2,0.0,0.66,42.52,14.66,143.8,161.8,0.00,52440.0,10.47,14.55,100.0,25.0,0.0,47.5,27.0,100.0,
57.057,2735,-3373,95.2,158.2,4.9,5,10.66,13.30,1.58,7.2,28.4,100.0,100.0,100.0,100.0,100.0,20.2,0.0,0.73,41.05,14.71,143.8,161.8,0.00,51896.0,10.39,14.55,100.0,25.0,0.0,47.5,27.0,100.0,
57.067,2735,-3373,95.2,160.0,4.7,-22,10.66,13.40,1.58,7.2,28.4,100.0,100.0,100.0,100.0,100.0,20.2,0.0,0.61,42.50,14.62,143.8,161.8,0.00,51192.0,10.44,14.55,100.0,28.0,0.0,49.5,27.0,100.0,
57.077,2581,-6625,95.2,158.2,4.8,9,10.81,13.50,1.67,7.2,26.9,100.0,100.0,100.0,100.0,100.0,19.7,0.0,0.62,42.05,14.60,143.8,161.8,0.00,51896.0,10.39,14.55,100.0,25.0,0.0,47.5,25.5,100.0,
57.087,2581,-6625,95.2,158.2,5.0,16,11.16,13.30,1.67,7.2,26.9,100.0,100.0,100.0,100.0,100.0,19.7,0.0,0.79,43.47,14.70,143.8,161.8,0.00,51720.0,10.32,14.55,100.0,25.0,0.0,47.5,25.5,100.0,
57.097,2504,-3214,95.2,160.0,4.8,-19,11.10,13.30,1.66,6.9,25.4,100.0,100.0,100.0,100.0,100.0,20.1,0.0,0.64,42.92,14.62,143.8,161.8,0.00,51016.0,10.35,14.55,100.0,28.0,0.0,49.5,25.0,100.0,
57.107,2504,-3214,95.2,160.0,4.7,-3,10.86,13.30,1.66,6.9,25.4,100.0,100.0,100.0,100.0,100.0,20.1,0.0,0.63,43.00,14.57,143.8,161.8,0.00,50672.0,10.29,14.55,100.0,28.0,0.0,49.5,25.0,100.0,
57.117,2481,-3214,95.2,158.2,5.0,22,11.00,13.50,1.66,6.9,25.4,100.0,100.0,100.0,100.0,100.0,20.1,0.0,0.76,42.63,14.62,143.8,161.8,0.00,51192.0,10.25,14.55,100.0,25.0,0.0,47.5,24.5,100.0,
57.127,2481,-951,95.2,158.2,4.9,-11,11.16,13.50,1.63,6.7,24.3,100.0,100.0,100.0,100.0,100.0,19.9,0.0,0.85,41.77,14.66,143.8,161.8,0.00,52264.0,10.23,14.55,100.0,25.0,0.0,47.5,24.5,100.0,
57.137,2481,-951,95.2,160.0,4.7,-14,11.48,13.30,1.63,6.7,24.3,100.0,100.0,100.0,100.0,100.0,19.9,0.0,0.77,43.65,14.64,143.8,161.8,0.00,51720.0,10.25,14.55,100.0,28.0,0.0,49.5,24.5,100.0,
57.147,2729,10000,95.2,158.2,4.9,22,11.12,13.30,1.65,7.5,24.2,100.0,100.0,100.0,100.0,100.0,21.1,0.0,0.80,42.65,14.68,143.8,161.8,0.00,51192.0,10.14,14.41,100.0,25.0,0.0,47.5,27.0,100.0,
57.157,2729,10000,95.2,158.2,4.9,0,11.02,13.30,1.65,7.5,24.2,100.0,100.0,100.0,100.0,100.0,21.1,0.0,0.85,41.95,14.64,143.8,161.8,0.00,50672.0,10.14,14.41,100.0,25.0,0.0,47.5,27.0,100.0,
57.167,2641,-3874,95.2,160.0,4.7,-22,11.05,15.00,1.66,7.3,23.7,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.72,42.82,14.57,143.8,161.8,0.00,51016.0,10.19,14.55,100.0,28.0,0.0,49.5,26.0,100.0,
57.177,2641,-3874,95.2,158.2,4.9,14,11.27,14.60,1.66,7.3,23.7,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.80,43.90,14.63,143.8,161.8,0.00,51544.0,10.10,14.55,100.0,25.0,0.0,47.5,26.0,100.0,
57.188,2717,3442,95.2,158.2,5.0,11,11.35,13.70,1.40,6.3,23.6,100.0,100.0,100.0,100.0,100.0,21.0,0.0,0.83,43.20,14.65,143.8,161.8,0.00,50672.0,10.08,14.55,100.0,25.0,0.0,47.5,27.0,100.0,
57.197,2717,3442,95.2,160.0,4.7,-22,10.93,13.40,1.40,6.3,23.6,100.0,100.0,100.0,100.0,100.0,21.0,0.0,0.73,42.50,14.61,143.8,161.8,0.00,50504.0,10.07,14.55,100.0,28.0,0.0,49.5,27.0,100.0,
57.208,2717,0,95.2,160.0,4.8,3,10.96,14.00,1.65,7.5,23.6,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.64,42.02,14.60,143.8,161.8,0.00,51016.0,10.08,14.55,100.0,28.0,0.0,49.5,27.0,100.0,
57.220,2717,0,95.2,158.2,5.0,19,11.14,14.70,1.65,7.5,23.6,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.87,43.05,14.68,143.8,161.8,0.00,51896.0,10.01,14.55,100.0,25.0,0.0,47.5,27.0,100.0,
57.232,2983,10000,95.2,158.2,4.8,-14,11.36,13.70,1.40,7.0,25.4,100.0,100.0,100.0,100.0,100.0,21.4,0.0,0.82,44.07,14.64,143.8,161.8,0.00,51016.0,10.03,14.55,100.0,25.0,0.0,47.5,29.5,100.0,
57.237,2983,10000,95.2,160.0,4.7,-11,10.88,13.40,1.40,7.0,25.4,100.0,100.0,100.0,100.0,100.0,21.4,0.0,0.70,40.72,14.62,143.8,161.8,0.00,50840.0,10.00,14.55,100.0,28.0,0.0,49.5,29.5,100.0,
57.247,2820,10000,95.2,158.2,5.0,25,10.87,13.30,1.40,7.0,25.4,100.0,100.0,100.0,100.0,100.0,21.4,0.0,0.75,42.77,14.66,143.8,161.8,0.00,50328.0,9.97,14.55,100.0,25.0,0.0,47.5,29.5,100.0,
57.257,2820,-7663,95.2,158.2,4.9,-8,10.97,13.30,1.68,7.9,25.7,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.78,41.15,14.59,143.8,161.8,0.00,51016.0,9.97,14.55,100.0,25.0,0.0,47.5,28.0,100.0,
57.267,2820,-7663,95.2,160.0,4.7,-17,11.25,13.30,1.68,7.9,25.7,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.65,42.88,14.62,143.8,161.8,0.00,50504.0,10.00,14.55,100.0,28.0,0.0,49.5,28.0,100.0,
57.277,2733,-3964,95.2,158.2,4.9,19,10.98,13.30,1.64,7.5,25.3,100.0,100.0,100.0,100.0,100.0,21.0,0.0,0.66,42.82,14.65,143.8,161.8,0.00,50000.0,9.94,14.55,100.0,25.0,0.0,47.5,27.0,100.0,
57.287,2733,-3964,95.2,158.2,5.0,9,10.94,13.20,1.64,7.5,25.3,100.0,100.0,100.0,100.0,100.0,21.0,0.0,0.75,41.80,14.59,143.8,161.8,0.00,49664.0,9.91,14.55,100.0,25.0,0.0,47.5,27.0,100.0,
57.297,2760,1242,95.2,160.0,4.7,-28,10.98,14.90,1.69,7.8,25.2,100.0,100.0,100.0,100.0,100.0,20.6,0.0,0.65,42.92,14.53,143.8,161.8,0.00,51192.0,9.97,14.55,100.0,28.0,0.0,49.5,27.5,100.0,
57.307,2760,1242,95.2,158.2,4.8,11,11.23,16.00,1.69,7.8,25.2,100.0,100.0,100.0,100.0,100.0,20.6,0.0,0.77,43.09,14.64,143.8,161.8,0.00,51544.0,9.89,14.55,100.0,25.0,0.0,47.5,27.5,100.0,
57.317,3086,10000,95.2,158.2,5.0,14,11.10,14.40,1.40,7.2,27.4,100.0,100.0,100.0,100.0,100.0,21.7,0.0,0.88,43.15,14.68,143.8,161.8,0.00,51016.0,9.86,14.55,100.0,25.0,0.0,47.5,30.0,100.0,
57.327,3086,10000,95.2,160.0,4.8,-19,10.82,14.00,1.40,7.2,27.4,100.0,100.0,100.0,100.0,100.0,21.7,0.0,0.78,41.47,14.57,143.8,161.8,0.00,50504.0,9.89,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
57.337,2915,-8309,95.2,160.0,4.7,-3,10.86,13.70,1.56,7.6,27.9,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.70,42.02,14.57,143.8,161.8,0.00,49832.0,9.91,14.55,100.0,28.0,0.0,49.5,29.0,100.0,
57.347,2915,-8309,95.2,158.2,5.0,22,11.13,13.30,1.56,7.6,27.9,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.82,42.97,14.62,143.8,161.8,0.00,50160.0,9.83,14.55,100.0,25.0,0.0,47.5,29.0,100.0,
57.357,2814,-4738,95.2,158.2,4.9,-11,11.08,13.30,1.66,7.8,27.6,100.0,100.0,100.0,100.0,100.0,21.0,0.0,0.78,42.84,14.57,143.8,161.8,0.00,49664.0,9.85,14.55,100.0,25.0,0.0,47.5,28.0,100.0,
57.367,2814,-4738,95.2,160.0,4.7,-14,10.77,13.30,1.66,7.8,27.6,100.0,100.0,100.0,100.0,100.0,21.0,0.0,0.65,41.70,14.56,143.8,161.8,0.00,49176.0,9.83,14.55,100.0,28.0,0.0,49.5,28.0,100.0,
57.377,2805,-420,95.2,158.2,5.0,25,10.87,14.30,1.69,7.9,27.3,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.77,41.63,14.59,143.8,161.8,0.00,51192.0,9.78,14.55,100.0,25.0,0.0,47.5,28.0,100.0,
57.387,2805,-420,95.2,158.2,4.9,-6,11.06,14.90,1.69,7.9,27.3,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.91,43.82,14.70,143.8,161.8,0.00,52080.0,9.73,14.55,100.0,25.0,0.0,47.5,28.0,100.0,
57.398,3047,10000,95.2,160.0,4.7,-19,11.18,13.80,1.40,7.1,28.7,100.0,100.0,100.0,100.0,100.0,21.4,0.0,0.73,42.59,14.59,143.8,161.8,0.00,51544.0,9.76,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
57.407,3047,10000,95.2,158.2,4.9,17,10.80,13.50,1.40,7.1,28.7,100.0,100.0,100.0,100.0,100.0,21.4,0.0,0.74,42.63,14.65,143.8,161.8,0.00,51192.0,9.64,14.55,100.0,25.0,0.0,47.5,30.0,100.0,
57.417,2870,-8468,95.2,158.2,4.9,5,10.83,13.40,1.65,7.9,28.6,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.79,41.34,14.65,143.8,161.8,0.00,50504.0,9.67,14.55,100.0,25.0,0.0,47.5,28.5,100.0,
57.427,2870,-8468,95.2,160.0,4.7,-22,10.92,13.30,1.65,7.9,28.6,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.70,43.15,14.57,143.8,161.8,0.00,50840.0,9.69,14.55,100.0,28.0,0.0,49.5,28.5,100.0,
57.438,2762,-4972,95.2,160.0,4.8,9,11.16,13.30,1.67,7.7,27.8,100.0,100.0,100.0,100.0,100.0,20.6,0.0,0.64,43.07,14.57,143.8,161.8,0.00,50160.0,9.66,14.55,100.0,28.0,0.0,49.5,27.5,100.0,
57.447,2762,-4972,95.2,158.2,5.0,16,10.79,13.20,1.67,7.7,27.8,100.0,100.0,100.0,100.0,100.0,20.6,0.0,0.75,41.20,14.65,143.8,161.8,0.00,49664.0,9.57,14.55,100.0,25.0,0.0,47.5,27.5,100.0,
57.458,2796,-4972,95.2,160.0,4.8,-19,10.80,13.50,1.67,7.7,27.8,100.0,100.0,100.0,100.0,100.0,20.6,0.0,0.66,42.38,14.56,143.8,161.8,0.00,50504.0,9.63,14.55,100.0,28.0,0.0,49.5,27.5,100.0,
57.467,2796,1584,95.2,160.0,4.7,-6,10.91,15.20,1.65,7.7,27.3,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.74,41.50,14.59,143.8,161.8,0.00,52264.0,9.60,14.55,100.0,28.0,0.0,49.5,27.5,100.0,
57.477,3126,1584,95.2,158.2,5.0,25,11.22,14.20,1.65,7.7,27.3,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.83,44.05,14.71,143.8,161.8,0.00,51720.0,9.54,14.55,100.0,25.0,0.0,47.5,30.0,100.0,
57.487,3126,10000,95.2,158.2,4.9,-11,10.86,13.50,1.51,7.9,29.2,100.0,100.0,100.0,100.0,100.0,21.8,0.0,0.80,41.13,14.64,143.8,161.8,0.00,51016.0,9.54,14.55,100.0,25.0,0.0,47.5,30.0,100.0,
57.498,2953,10000,95.2,160.0,4.7,-14,10.75,13.40,1.51,7.9,29.2,100.0,100.0,100.0,100.0,100.0,21.8,0.0,0.65,42.32,14.59,143.8,161.8,0.00,50504.0,9.60,14.55,100.0,28.0,0.0,49.5,29.5,100.0,
57.507,2953,-8514,95.2,158.2,4.9,19,10.88,13.30,1.68,8.3,29.5,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.72,41.70,14.59,143.8,161.8,0.00,50840.0,9.54,14.55,100.0,25.0,0.0,47.5,29.5,100.0,
57.517,2953,-8514,95.2,158.2,4.9,3,11.18,13.30,1.68,8.3,29.5,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.79,43.42,14.63,143.8,161.8,0.00,50328.0,9.55,14.55,100.0,25.0,0.0,47.5,29.5,100.0,
57.527,2847,-5030,95.2,160.0,4.7,-22,10.78,13.30,1.66,7.9,29.1,100.0,100.0,100.0,100.0,100.0,21.1,0.0,0.69,42.25,14.57,143.8,161.8,0.00,49832.0,9.58,14.55,100.0,28.0,0.0,49.5,28.0,100.0,
57.537,2847,-5030,95.2,158.2,4.9,14,10.73,13.30,1.66,7.9,29.1,100.0,100.0,100.0,100.0,100.0,21.1,0.0,0.68,42.95,14.59,143.8,161.8,0.00,49336.0,9.63,14.55,100.0,25.0,0.0,47.5,28.0,100.0,
57.547,2831,-755,95.2,158.2,5.0,11,10.87,13.20,1.69,8.0,28.6,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.89,42.55,14.65,143.8,161.8,0.00,52624.0,9.60,14.55,100.0,25.0,0.0,47.5,28.0,100.0,
57.557,2831,-755,95.2,158.2,4.8,-16,11.18,13.20,1.69,8.0,28.6,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.87,42.67,14.70,143.8,161.8,0.00,52264.0,9.66,14.55,100.0,25.0,0.0,47.5,28.0,100.0,
57.567,3047,10000,95.2,160.0,4.8,-3,10.90,13.30,1.69,8.6,29.8,100.0,100.0,100.0,100.0,100.0,21.6,0.0,0.77,42.57,14.65,143.8,161.8,0.00,51720.0,9.64,14.55,100.0,28.0,0.0,49.5,30.0,100.0,
57.577,3047,10000,95.2,158.2,5.0,19,10.77,13.30,1.69,8.6,29.8,100.0,100.0,100.0,100.0,100.0,21.6,0.0,0.87,42.38,14.65,143.8,161.8,0.00,51192.0,9.66,14.55,100.0,25.0,0.0,47.5,30.0,100.0,
57.587,2872,-8376,95.2,158.2,4.9,-8,10.83,13.30,1.69,8.1,29.5,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.86,41.84,14.60,143.8,161.8,0.00,50672.0,9.73,14.55,100.0,25.0,0.0,47.5,28.5,100.0,
57.597,2872,-8376,95.2,160.0,4.7,-17,11.05,13.30,1.69,8.1,29.5,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.72,42.75,14.57,143.8,161.8,0.00,50840.0,9.79,14.55,100.0,28.0,0.0,49.5,28.5,100.0,
57.607,2763,-5020,95.2,158.2,4.9,22,10.96,13.30,1.66,7.6,28.5,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.82,42.97,14.62,143.8,161.8,0.00,50160.0,9.79,14.55,100.0,25.0,0.0,47.5,27.5,100.0,
57.617,2763,-5020,95.2,158.2,5.0,3,10.76,13.30,1.66,7.6,28.5,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.83,43.02,14.63,143.8,161.8,0.00,49832.0,9.82,14.55,100.0,25.0,0.0,47.5,27.5,100.0,
57.627,2750,-595,95.2,160.0,4.7,-25,10.81,13.70,1.69,7.7,27.6,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.73,41.72,14.55,143.8,161.8,0.00,51544.0,9.95,14.55,100.0,28.0,0.0,49.5,27.5,100.0,
57.637,2750,-595,95.2,158.2,4.9,17,10.99,13.50,1.69,7.7,27.6,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.78,42.77,14.68,143.8,161.8,0.00,52440.0,9.94,14.55,100.0,25.0,0.0,47.5,27.5,100.0,
57.647,2979,10000,95.2,158.2,5.0,8,11.18,13.30,1.64,8.1,28.5,100.0,100.0,100.0,100.0,100.0,21.2,0.0,0.85,42.77,14.67,143.8,161.8,0.00,52080.0,9.98,14.55,100.0,25.0,0.0,47.5,29.5,100.0,
57.657,2979,10000,95.2,160.0,4.8,-19,10.78,13.30,1.64,8.1,28.5,100.0,100.0,100.0,100.0,100.0,21.2,0.0,0.67,42.77,14.63,143.8,161.8,0.00,51544.0,10.07,14.55,100.0,28.0,0.0,49.5,29.5,100.0,
57.667,2823,-7341,95.2,160.0,4.8,3,10.80,13.80,1.69,8.0,28.1,100.0,100.0,100.0,100.0,100.0,20.6,0.0,0.66,41.57,14.63,143.8,161.8,0.00,50840.0,10.14,14.55,100.0,28.0,0.0,49.5,28.0,100.0,
57.677,2823,-7341,95.2,158.2,5.0,16,10.97,13.70,1.69,8.0,28.1,100.0,100.0,100.0,100.0,100.0,20.6,0.0,0.77,42.80,14.68,143.8,161.8,0.00,51720.0,10.16,14.55,100.0,25.0,0.0,47.5,28.0,100.0,
57.688,2754,-3167,95.2,158.2,4.9,-11,11.21,13.40,1.60,7.3,27.4,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.72,42.97,14.60,143.8,161.8,0.00,51016.0,10.25,14.55,100.0,25.0,0.0,47.5,27.5,100.0,
57.697,2754,-3167,95.2,160.0,4.7,-11,10.80,13.30,1.60,7.3,27.4,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.57,41.72,14.59,143.8,161.8,0.00,50504.0,10.28,14.55,100.0,28.0,0.0,49.5,27.5,100.0,
57.707,2754,-3167,95.2,158.2,5.0,22,10.85,13.40,1.60,7.3,27.4,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.74,43.27,14.62,143.8,161.8,0.00,50328.0,10.30,14.55,100.0,25.0,0.0,47.5,27.5,100.0,
57.717,2771,785,95.2,158.2,4.9,-6,10.98,14.00,1.66,7.7,26.9,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.86,41.67,14.63,143.8,161.8,0.00,52816.0,10.35,14.55,100.0,25.0,0.0,47.5,27.5,100.0,
57.727,3085,785,95.2,160.0,4.7,-19,11.21,14.10,1.66,7.7,26.9,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.74,43.34,14.67,143.8,161.8,0.00,52264.0,10.44,14.55,100.0,28.0,0.0,49.5,27.5,100.0,
57.737,3085,10000,95.2,158.2,4.9,22,10.88,13.50,1.53,7.9,28.6,100.0,100.0,100.0,100.0,100.0,21.7,0.0,0.77,41.47,14.68,143.8,161.8,0.00,51720.0,10.41,14.55,100.0,25.0,0.0,47.5,30.0,100.0,
57.747,3085,10000,95.2,158.2,4.9,0,10.76,13.30,1.53,7.9,28.6,100.0,100.0,100.0,100.0,100.0,21.7,0.0,0.85,42.88,14.66,143.8,161.8,0.00,51016.0,10.51,14.55,100.0,25.0,0.0,47.5,30.0,100.0,
57.757,2937,-7245,95.2,160.0,4.7,-22,10.81,13.40,1.70,8.3,29.0,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.70,41.00,14.55,143.8,161.8,0.00,51192.0,10.58,14.55,100.0,28.0,0.0,49.5,29.0,100.0,
