Time (sec),RPM,RPM Rate (RPM/sec),Air Temp (F),Coolant Temp (F),TPS (%),TPS Rate (%/sec),MAP (psi),Battery Volt (V),Fuel Open Time (ms),Fuel Duty Cycle (%),Fuel Angle (deg),Accel Compensation - Fuel (%),Starting Compensation - Fuel (%),Air Temp Compensation - Fuel (%),Coolant Temp Compensation - Fuel (%),U1: Ã¿Ã¿Ã¿Ã¿Ã¿Ã¿Ã¿Ã¿ Compensation - Fuel (%),Ignition Angle (DBTDC),Coolant Temp Compensation - Ignition (deg),   Oil P,  Fuel P,  Comp P,Oil T (F),Res T (F),   EMPTY,  Comp S,Measured AFR #1,Target AFR,Lambda/AFR STF #1 (%),PWM Duty Cycle % #1,PWM Duty Cycle % #2,PWM Duty Cycle % #3,PWM Duty Cycle % #4,Accel Base Comp (%),
30.971,5658,-10000,98.8,152.8,32.0,-14,18.04,15.30,2.06,20.2,139.8,100.1,100.0,100.0,100.0,100.0,27.0,0.0,2.29,49.95,19.03,124.0,156.4,0.00,130432.0,17.79,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
30.981,5658,-10000,98.8,152.8,32.0,5,17.74,14.60,2.00,18.9,133.8,100.1,100.0,100.0,100.0,100.0,27.0,0.0,2.20,48.77,18.65,124.0,156.4,0.00,127112.0,17.80,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
30.996,4960,-10000,98.8,152.8,32.1,11,18.10,15.20,2.13,18.6,125.6,100.1,100.0,100.0,100.0,100.0,27.1,0.0,2.25,49.82,18.96,124.0,156.4,0.00,126048.0,17.85,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.001,4960,-10000,98.8,152.8,32.0,-13,18.23,14.80,1.81,15.0,117.8,100.1,100.0,100.0,100.0,100.0,27.4,0.0,2.12,49.09,18.50,124.0,156.4,0.00,125000.0,18.02,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.011,4522,-10000,98.8,152.8,31.9,-8,18.09,15.00,1.88,14.2,105.4,100.1,100.0,100.0,100.0,100.0,27.5,0.0,1.94,48.55,18.93,125.8,156.4,0.00,121944.0,18.39,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.021,4522,-10000,98.8,152.8,32.1,19,18.79,15.60,1.88,14.2,105.4,100.1,100.0,100.0,100.0,100.0,27.5,0.0,1.93,51.32,19.18,124.0,156.4,0.00,121944.0,18.73,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.031,4226,-10000,98.8,152.8,32.1,0,18.26,15.70,1.88,13.2,94.1,100.1,100.0,100.0,100.0,100.0,27.5,0.0,1.91,50.15,18.00,124.0,156.4,0.00,120000.0,19.32,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.041,3789,-10000,98.8,152.8,31.9,-19,18.36,15.00,2.06,13.0,83.7,100.0,100.0,100.0,100.0,100.0,27.5,0.0,1.67,50.07,18.57,124.0,156.4,0.00,118104.0,20.20,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.051,3789,-10000,98.8,152.8,32.0,13,18.87,16.10,2.06,13.0,83.7,100.0,100.0,100.0,100.0,100.0,27.5,0.0,1.67,50.02,18.67,124.0,156.4,0.00,118104.0,20.95,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.061,3484,-10000,98.8,152.8,32.1,8,18.29,15.50,1.98,11.5,74.7,100.0,100.0,100.0,100.0,100.0,26.5,0.0,1.70,49.77,17.39,124.0,156.4,0.00,117184.0,21.40,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.071,3484,-10000,98.8,152.8,31.9,-24,17.89,15.20,1.98,11.5,74.7,100.0,100.0,100.0,100.0,100.0,26.5,0.0,1.54,50.02,18.11,124.0,156.4,0.00,113632.0,21.56,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.081,3033,-10000,98.8,152.8,32.0,13,18.31,15.90,1.75,8.8,65.6,100.0,100.0,100.0,100.0,100.0,23.0,0.0,1.47,49.15,18.35,124.0,156.4,0.00,113632.0,21.55,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.091,3033,-10000,98.8,152.8,32.1,11,18.53,15.80,1.75,8.8,65.6,100.0,100.0,100.0,100.0,100.0,23.0,0.0,1.64,50.25,18.19,124.0,156.4,0.00,112776.0,21.52,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.101,2840,-9138,98.8,152.8,32.0,-16,17.65,14.20,1.63,7.7,57.2,100.0,100.0,100.0,100.0,100.0,21.5,0.0,1.51,48.84,16.92,124.0,156.4,0.00,111104.0,21.55,13.97,100.0,8.5,0.0,41.5,28.0,100.3,
31.111,2840,-9138,98.8,152.8,32.0,0,17.28,13.90,1.63,7.7,57.2,100.0,100.0,100.0,100.0,100.0,21.5,0.0,1.45,48.59,17.46,125.8,156.4,0.00,109488.0,21.55,13.97,100.0,8.5,0.0,41.5,28.0,100.3,
31.121,2553,-10000,98.8,152.8,32.1,16,17.77,15.50,1.94,8.3,49.3,100.0,100.0,100.0,100.0,100.0,20.3,0.0,1.47,49.70,17.98,124.0,156.4,0.00,107912.0,21.54,13.97,100.0,8.5,0.0,41.5,25.5,100.3,
31.131,2553,-10000,98.8,152.8,32.0,-8,17.99,15.80,1.94,8.3,49.3,100.0,100.0,100.0,100.0,100.0,20.3,0.0,1.57,50.30,17.64,124.0,156.4,0.00,107912.0,21.54,13.97,100.0,8.5,0.0,41.5,25.5,100.3,
31.141,2553,-10000,98.8,152.8,31.9,-11,17.63,14.80,1.94,8.3,49.3,100.0,100.0,100.0,100.0,100.0,20.3,0.0,1.40,49.13,17.18,125.8,156.4,0.00,106376.0,21.58,13.97,100.0,8.5,0.0,41.5,25.5,100.3,
31.151,2547,-254,98.8,152.8,32.0,11,16.66,13.80,1.65,7.0,43.0,100.0,100.0,100.0,100.0,100.0,20.3,0.0,1.45,46.97,16.36,124.0,156.4,0.00,104888.0,21.54,13.97,100.0,8.5,0.0,41.5,25.0,100.3,
31.161,2547,-254,98.8,152.8,32.0,0,16.83,14.70,1.65,7.0,43.0,100.0,100.0,100.0,100.0,100.0,20.3,0.0,1.48,48.55,17.35,124.0,156.4,0.00,102736.0,21.54,13.97,100.0,8.5,0.0,41.5,25.0,100.3,
31.171,2341,-8039,98.8,152.8,31.9,-13,17.32,16.00,1.71,6.7,37.6,100.0,100.0,100.0,100.0,100.0,20.1,0.0,1.31,50.38,17.38,125.8,156.4,0.00,101344.0,21.58,13.97,100.0,8.5,0.0,41.5,23.0,100.3,
31.181,2341,-8039,98.8,152.8,32.0,10,17.37,15.70,1.71,6.7,37.6,100.0,100.0,100.0,100.0,100.0,20.1,0.0,1.48,50.07,17.13,124.0,156.4,0.00,101344.0,21.54,13.97,100.0,8.5,0.0,41.5,23.0,100.3,
31.191,2341,-8039,98.8,152.8,32.1,11,17.11,14.80,1.71,6.7,37.6,100.0,100.0,100.0,100.0,100.0,20.1,0.0,1.54,48.92,16.75,124.0,156.4,0.00,100000.0,21.52,13.97,100.0,8.5,0.0,41.5,23.0,100.3,
31.201,2436,3858,98.8,152.8,31.9,-19,16.15,13.80,1.65,6.7,33.6,100.0,100.0,100.0,100.0,100.0,20.2,0.0,1.38,47.07,16.02,124.0,156.4,0.00,98680.0,21.56,13.97,100.0,8.5,0.0,41.5,24.0,100.3,
31.211,2436,3858,98.8,152.8,32.0,8,16.38,14.60,1.65,6.7,33.6,100.0,100.0,100.0,100.0,100.0,20.2,0.0,1.34,48.02,16.96,125.8,156.4,0.00,96768.0,21.55,13.97,100.0,8.5,0.0,41.5,24.0,100.3,
31.221,2357,-3104,98.8,152.8,32.1,11,16.97,15.50,1.77,7.0,30.3,100.0,100.0,100.0,100.0,100.0,20.1,0.0,1.40,49.47,17.14,124.0,156.4,0.00,96152.0,21.54,13.97,100.0,8.5,0.0,41.5,23.5,100.3,
31.231,2357,-3104,98.8,152.8,32.1,-5,17.09,15.00,1.77,7.0,30.3,100.0,100.0,100.0,100.0,100.0,20.1,0.0,1.52,49.50,16.79,124.0,156.4,0.00,96152.0,21.54,13.97,100.0,8.5,0.0,41.5,23.5,100.3,
31.242,2805,10000,98.8,152.8,31.9,-14,16.71,15.00,1.57,7.3,29.4,100.0,100.0,100.0,100.0,100.0,21.3,0.0,1.34,48.34,16.14,125.8,156.4,0.00,94936.0,21.58,13.97,100.0,8.5,0.0,41.5,28.0,100.3,
31.251,2805,10000,98.8,152.8,32.1,17,15.94,14.10,1.57,7.3,29.4,100.0,100.0,100.0,100.0,100.0,21.3,0.0,1.45,46.72,16.09,124.0,156.4,0.00,93744.0,21.51,13.97,100.0,8.5,0.0,41.5,28.0,100.3,
31.262,3014,10000,98.8,152.8,32.2,8,16.27,14.60,2.00,10.0,30.1,100.0,100.0,100.0,100.0,100.0,22.9,0.0,1.43,48.25,16.66,124.0,156.4,0.00,92592.0,21.52,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.271,3014,10000,98.8,152.8,32.0,-22,16.68,15.70,2.00,10.0,30.1,100.0,100.0,100.0,100.0,100.0,22.9,0.0,1.38,49.30,16.71,125.8,156.4,0.00,93160.0,21.56,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.281,3311,10000,98.8,152.8,32.1,14,16.58,15.40,1.70,9.4,32.2,100.0,100.0,100.0,100.0,100.0,25.2,0.0,1.31,49.47,16.06,124.0,156.4,0.00,92024.0,21.54,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.291,3311,10000,98.8,152.8,32.1,5,16.00,15.80,1.70,9.4,32.2,100.0,100.0,100.0,100.0,100.0,25.2,0.0,1.41,47.22,16.16,124.0,156.4,0.00,90360.0,21.51,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.301,3236,-4045,98.8,152.8,32.0,-14,16.30,15.60,1.66,9.0,33.6,100.0,100.0,100.0,100.0,100.0,24.6,0.0,1.24,47.65,16.56,124.0,156.4,0.00,89280.0,21.56,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.311,3236,-4045,98.8,152.8,32.0,3,16.64,15.60,1.66,9.0,33.6,100.0,100.0,100.0,100.0,100.0,24.6,0.0,1.20,49.25,16.53,125.8,156.4,0.00,89816.0,21.54,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.321,3284,2627,98.8,152.8,32.1,8,16.11,14.70,1.70,9.3,34.9,100.0,100.0,100.0,100.0,100.0,25.0,0.0,1.29,48.09,15.71,124.0,156.4,0.00,88752.0,21.52,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.331,3284,2627,98.8,152.8,32.1,-5,15.90,14.40,1.70,9.3,34.9,100.0,100.0,100.0,100.0,100.0,25.0,0.0,1.22,47.59,16.16,124.0,156.4,0.00,87208.0,21.55,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.341,3267,-925,98.8,152.8,32.0,-6,16.25,16.20,1.98,10.8,35.8,100.0,100.0,100.0,100.0,100.0,24.9,0.0,1.20,48.25,16.39,125.8,156.4,0.00,90360.0,21.56,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.352,3522,10000,98.8,152.8,32.1,14,16.65,16.40,1.69,9.9,37.5,100.0,100.0,100.0,100.0,100.0,26.8,0.0,1.34,49.30,16.80,124.0,156.4,0.00,89280.0,21.54,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.361,3522,10000,98.8,152.8,32.1,-5,16.02,15.20,1.69,9.9,37.5,100.0,100.0,100.0,100.0,100.0,26.8,0.0,1.32,48.30,15.59,124.0,156.4,0.00,88232.0,21.52,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.371,3624,6161,98.8,152.8,32.0,-14,16.19,14.80,1.68,10.1,39.2,100.0,100.0,100.0,100.0,100.0,27.5,0.0,1.29,46.77,16.29,125.8,156.4,0.00,90360.0,21.58,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.381,4096,6161,98.8,152.8,32.1,16,16.58,15.70,1.68,10.1,39.2,100.0,100.0,100.0,100.0,100.0,27.5,0.0,1.47,48.52,16.81,124.0,156.4,0.00,90360.0,21.54,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.391,4096,10000,98.8,152.8,32.2,6,16.04,16.30,1.63,11.1,41.8,100.0,100.0,100.0,100.0,100.0,27.5,0.0,1.49,48.57,16.04,124.0,156.4,0.00,88752.0,21.52,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.401,3967,-8530,98.8,152.8,32.0,-22,16.10,15.70,1.58,10.4,43.4,100.0,100.0,100.0,100.0,100.0,27.5,0.0,1.41,47.52,16.25,125.8,156.4,0.00,88752.0,21.58,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.411,3967,-8530,98.8,152.8,32.1,14,16.61,15.30,1.58,10.4,43.4,100.0,100.0,100.0,100.0,100.0,27.5,0.0,1.34,49.27,16.79,124.0,156.4,0.00,90904.0,21.54,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.421,3813,-9788,98.8,152.8,32.2,8,16.21,14.10,1.67,10.6,44.3,100.0,100.0,100.0,100.0,100.0,27.5,0.0,1.48,48.05,15.95,124.0,156.4,0.00,89280.0,21.49,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.431,3593,-10000,98.8,152.8,32.0,-17,16.23,15.70,2.08,12.5,44.4,100.0,100.0,100.0,100.0,100.0,27.4,0.0,1.32,49.25,16.34,124.0,156.4,0.00,89280.0,21.58,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.441,3593,-10000,98.8,152.8,32.0,3,16.53,15.90,2.08,12.5,44.4,100.0,100.0,100.0,100.0,100.0,27.4,0.0,1.42,48.59,16.55,125.8,156.4,0.00,90360.0,21.55,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.451,3667,4523,98.8,152.8,32.1,8,16.23,14.40,1.70,10.4,44.7,100.0,100.0,100.0,100.0,100.0,27.5,0.0,1.41,48.22,15.77,124.0,156.4,0.00,88752.0,21.52,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.461,3667,4523,98.8,152.8,32.0,-8,15.97,13.80,1.70,10.4,44.7,100.0,100.0,100.0,100.0,100.0,27.5,0.0,1.20,47.67,16.29,124.0,156.4,0.00,87208.0,21.54,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.471,3093,-10000,98.8,152.8,31.8,-22,16.31,15.50,2.07,10.7,42.6,100.0,100.0,100.0,100.0,100.0,23.5,0.0,1.16,48.09,16.48,125.8,156.4,0.00,89280.0,21.58,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.481,3093,-10000,98.8,152.8,31.8,-2,16.61,16.00,2.07,10.7,42.6,100.0,100.0,100.0,100.0,100.0,23.5,0.0,1.29,48.97,16.53,124.0,156.4,0.00,89280.0,21.52,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.491,2883,-10000,98.8,152.8,31.7,-14,15.87,14.40,1.59,7.6,39.5,100.0,100.0,100.0,100.0,100.0,21.9,0.0,1.25,47.77,15.52,125.8,156.4,0.00,87712.0,21.55,13.97,100.0,8.5,0.0,41.5,28.5,100.3,
31.501,2883,-10000,98.8,152.8,31.5,-16,15.69,13.70,1.59,7.6,39.5,100.0,100.0,100.0,100.0,100.0,21.9,0.0,1.07,46.20,15.95,125.8,156.4,0.00,86704.0,21.55,13.97,100.0,8.5,0.0,41.5,28.5,100.3,
31.511,2622,-10000,98.8,152.8,31.6,14,16.12,14.90,1.98,8.7,35.7,100.0,100.0,100.0,100.0,100.0,20.4,0.0,1.16,47.70,16.36,124.0,156.4,0.00,87208.0,21.55,13.97,100.0,8.5,0.0,41.5,26.0,100.3,
31.521,2622,-10000,98.8,152.8,31.7,8,16.37,15.90,1.98,8.7,35.7,100.0,100.0,100.0,100.0,100.0,20.4,0.0,1.42,50.05,16.31,125.8,156.4,0.00,87712.0,21.52,13.97,100.0,8.5,0.0,41.5,26.0,100.3,
31.531,3153,10000,98.8,152.8,31.5,-22,15.93,14.90,1.67,8.8,36.0,100.0,100.0,100.0,100.0,100.0,24.0,0.0,1.30,47.30,15.32,125.8,156.4,0.00,86704.0,21.58,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.541,3153,10000,98.8,152.8,31.6,14,15.43,14.00,1.67,8.8,36.0,100.0,100.0,100.0,100.0,100.0,24.0,0.0,1.26,46.22,15.89,125.8,156.4,0.00,85224.0,21.51,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.551,3029,-6261,98.8,152.8,31.7,8,15.85,15.60,2.00,10.1,35.4,100.0,100.0,100.0,100.0,100.0,23.0,0.0,1.41,47.13,16.28,124.0,156.4,0.00,85224.0,21.54,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.561,3029,-6261,98.8,152.8,31.5,-17,16.25,16.20,2.00,10.1,35.4,100.0,100.0,100.0,100.0,100.0,23.0,0.0,1.29,49.77,16.21,125.8,156.4,0.00,85224.0,21.56,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.571,3163,7064,98.8,152.8,31.7,11,15.83,16.10,1.67,8.8,35.8,100.0,100.0,100.0,100.0,100.0,24.1,0.0,1.25,47.63,15.26,125.8,156.4,0.00,84264.0,21.56,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.581,3163,7064,98.8,152.8,31.9,25,15.54,16.00,1.67,8.8,35.8,100.0,100.0,100.0,100.0,100.0,24.1,0.0,1.28,46.59,15.95,124.0,156.4,0.00,82872.0,21.51,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.591,3032,-6620,98.8,152.8,31.8,-14,15.89,15.20,1.61,8.1,35.3,100.0,100.0,100.0,100.0,100.0,23.0,0.0,1.21,47.97,16.15,125.8,156.4,0.00,82872.0,21.58,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.601,3032,-6620,98.8,152.8,31.7,-3,16.27,16.10,1.61,8.1,35.3,100.0,100.0,100.0,100.0,100.0,23.0,0.0,1.13,49.25,16.05,125.8,156.4,0.00,84744.0,21.56,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.611,3115,4310,98.8,152.8,32.0,22,15.94,15.50,1.66,8.6,35.4,100.0,100.0,100.0,100.0,100.0,23.7,0.0,1.24,48.22,15.86,124.0,156.4,0.00,83328.0,21.52,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.621,3115,4310,98.8,152.8,31.9,-3,15.76,14.10,1.66,8.6,35.4,100.0,100.0,100.0,100.0,100.0,23.7,0.0,1.21,46.52,15.91,125.8,156.4,0.00,82416.0,21.52,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.631,3258,7766,98.8,152.8,31.8,-16,16.03,15.50,2.03,11.0,36.2,100.0,100.0,100.0,100.0,100.0,24.8,0.0,1.24,48.34,16.11,125.8,156.4,0.00,85224.0,21.56,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.641,3895,10000,98.8,152.8,31.9,14,16.19,16.30,1.60,10.4,38.9,100.0,100.0,100.0,100.0,100.0,27.5,0.0,1.32,48.77,16.29,125.8,156.4,0.00,84264.0,21.56,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.651,3895,10000,98.8,152.8,32.0,8,15.57,16.20,1.60,10.4,38.9,100.0,100.0,100.0,100.0,100.0,27.5,0.0,1.32,47.65,15.33,124.0,156.4,0.00,82872.0,21.51,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.661,3714,-10000,98.8,152.8,31.9,-11,15.78,16.10,1.57,9.7,40.5,100.0,100.0,100.0,100.0,100.0,27.5,0.0,1.25,47.05,15.95,125.8,156.4,0.00,82416.0,21.56,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.671,3714,-10000,98.8,152.8,31.8,-3,16.10,15.90,1.57,9.7,40.5,100.0,100.0,100.0,100.0,100.0,27.5,0.0,1.13,47.70,16.16,125.8,156.4,0.00,81960.0,21.55,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.681,3583,-7823,98.8,152.8,32.0,16,15.46,14.30,1.69,10.1,41.4,100.0,100.0,100.0,100.0,100.0,27.3,0.0,1.23,46.59,15.18,124.0,156.4,0.00,80640.0,21.51,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.692,3393,-10000,98.8,152.8,32.0,0,15.60,14.10,1.94,11.0,41.3,100.0,100.0,100.0,100.0,100.0,25.8,0.0,1.25,48.63,15.84,124.0,156.4,0.00,81520.0,21.51,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.701,3393,-10000,98.8,152.8,32.0,-5,15.98,15.90,1.94,11.0,41.3,100.0,100.0,100.0,100.0,100.0,25.8,0.0,1.25,47.80,16.14,125.8,156.4,0.00,84744.0,21.52,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.714,3414,1194,98.8,152.8,32.0,5,16.14,15.20,1.68,9.6,41.4,100.0,100.0,100.0,100.0,100.0,26.0,0.0,1.34,48.70,15.86,124.0,156.4,0.00,82872.0,21.52,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.721,3414,1194,98.8,152.8,32.0,-5,15.73,15.40,1.68,9.6,41.4,100.0,100.0,100.0,100.0,100.0,26.0,0.0,1.29,47.22,15.91,125.8,156.4,0.00,81960.0,21.52,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.731,3310,-5737,98.8,152.8,31.8,-11,15.99,14.20,1.65,9.1,41.0,100.0,100.0,100.0,100.0,100.0,25.2,0.0,1.25,47.55,16.12,125.8,156.4,0.00,84264.0,21.56,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.741,3647,-5737,98.8,152.8,32.0,11,16.25,15.50,1.65,9.1,41.0,100.0,100.0,100.0,100.0,100.0,25.2,0.0,1.34,48.40,16.30,125.8,156.4,0.00,84264.0,21.52,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.751,3647,10000,98.8,152.8,32.0,5,15.56,14.50,1.69,10.3,42.0,100.0,100.0,100.0,100.0,100.0,27.5,0.0,1.36,47.32,15.16,124.0,156.4,0.00,82416.0,21.51,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.762,3375,-10000,98.8,152.8,31.9,-13,15.63,15.70,1.92,10.8,41.8,100.0,100.0,100.0,100.0,100.0,25.7,0.0,1.25,48.17,15.82,125.8,156.4,0.00,83328.0,21.58,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.771,3375,-10000,98.8,152.8,31.9,3,16.00,15.90,1.92,10.8,41.8,100.0,100.0,100.0,100.0,100.0,25.7,0.0,1.25,48.38,16.18,125.8,156.4,0.00,84744.0,21.55,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.781,3378,168,98.8,152.8,32.0,10,16.02,14.30,1.67,9.4,41.7,100.0,100.0,100.0,100.0,100.0,25.7,0.0,1.36,48.63,15.55,124.0,156.4,0.00,83792.0,21.52,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.791,3378,168,98.8,152.8,31.9,-13,15.54,13.80,1.67,9.4,41.7,100.0,100.0,100.0,100.0,100.0,25.7,0.0,1.13,46.57,15.85,125.8,156.4,0.00,81960.0,21.55,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.801,3252,-6830,98.8,152.8,31.9,0,15.87,15.00,2.06,11.2,41.1,100.0,100.0,100.0,100.0,100.0,24.7,0.0,1.14,47.40,16.17,125.8,156.4,0.00,84744.0,21.56,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.811,3252,-6830,98.8,152.8,32.0,13,16.24,15.70,2.06,11.2,41.1,100.0,100.0,100.0,100.0,100.0,24.7,0.0,1.38,49.30,16.45,124.0,156.4,0.00,84264.0,21.52,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.821,3648,10000,98.8,152.8,31.9,-8,15.61,15.50,1.69,10.3,42.1,100.0,100.0,100.0,100.0,100.0,27.5,0.0,1.25,46.20,15.54,125.8,156.4,0.00,82872.0,21.52,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.831,3536,-6600,98.8,152.8,31.9,-5,15.68,15.00,1.62,9.5,42.5,100.0,100.0,100.0,100.0,100.0,27.0,0.0,1.14,48.34,15.86,125.8,156.4,0.00,83792.0,21.58,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.841,3536,-6600,98.8,152.8,32.0,13,16.12,16.00,1.62,9.5,42.5,100.0,100.0,100.0,100.0,100.0,27.0,0.0,1.31,47.22,16.23,125.8,156.4,0.00,85224.0,21.52,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.851,3739,10000,98.8,152.8,32.0,-5,15.91,16.00,1.65,10.3,43.4,100.0,100.0,100.0,100.0,100.0,27.5,0.0,1.31,48.47,15.51,125.8,156.4,0.00,83792.0,21.55,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.861,3636,10000,98.8,152.8,31.9,-8,15.65,16.20,1.65,10.3,43.4,100.0,100.0,100.0,100.0,100.0,27.5,0.0,1.10,46.70,16.02,125.8,156.4,0.00,82872.0,21.56,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.871,3636,-6241,98.8,152.8,32.0,8,16.03,16.20,1.62,9.8,43.8,100.0,100.0,100.0,100.0,100.0,27.5,0.0,1.29,48.70,16.22,125.8,156.4,0.00,86200.0,21.54,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.881,3870,10000,98.8,152.8,32.1,11,16.13,15.00,1.61,10.4,44.7,100.0,100.0,100.0,100.0,100.0,27.5,0.0,1.49,48.25,15.93,124.0,156.4,0.00,85224.0,21.54,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.891,3870,10000,98.8,152.8,31.9,-16,15.63,14.00,1.61,10.4,44.7,100.0,100.0,100.0,100.0,100.0,27.5,0.0,1.23,46.90,15.79,125.8,156.4,0.00,83328.0,21.55,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.901,3551,-10000,98.8,152.8,32.0,5,15.98,14.40,2.01,11.9,44.6,100.0,100.0,100.0,100.0,100.0,27.1,0.0,1.23,47.27,16.28,125.8,156.4,0.00,86200.0,21.55,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.911,3478,-10000,98.8,152.8,32.1,19,16.37,13.80,2.01,11.9,44.6,100.0,100.0,100.0,100.0,100.0,27.1,0.0,1.38,48.72,16.53,124.0,156.4,0.00,86200.0,21.52,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.921,3478,-4232,98.8,152.8,32.0,-16,15.72,15.50,2.13,12.3,44.2,100.0,100.0,100.0,100.0,100.0,26.5,0.0,1.14,47.63,15.28,125.8,156.4,0.00,84264.0,21.56,13.97,100.0,8.5,0.0,41.5,30.0,100.3,
31.932,3428,-2857,98.8,152.8,32.7,73,15.84,14.80,1.65,9.4,43.7,100.9,100.0,100.0,100.0,100.0,26.1,0.0,1.16,47.72,16.03,125.8,156.4,0.00,85224.0,21.58,13.97,100.0,8.5,0.0,41.5,30.0,100.9,
31.942,3428,-2857,98.8,152.8,34.9,217,16.28,15.80,1.65,9.4,43.7,104.1,100.0,100.0,100.0,100.0,26.1,0.0,1.38,47.38,16.32,125.8,156.4,0.00,86200.0,21.51,13.97,100.0,8.5,0.0,41.5,30.0,104.1,
31.952,3870,10000,98.8,152.8,36.9,206,15.94,16.00,1.69,10.9,44.6,104.0,100.0,100.0,100.0,100.0,27.5,0.0,1.37,47.25,15.35,125.8,156.4,0.00,84744.0,21.54,13.97,100.0,8.5,0.0,41.5,30.0,103.9,
31.962,3765,-6588,98.8,152.8,39.2,227,15.74,15.00,1.69,10.6,45.0,104.4,100.0,100.0,100.0,100.0,27.5,0.0,1.17,48.22,16.18,125.8,156.4,0.00,85712.0,21.56,13.97,100.0,8.5,0.0,41.5,30.0,104.4,
